40,Karl Malone *,1990-91,27,UTA,NBA,82,82,3302,24.8,.596,.528,9.0,24.5,17.2,14.7,1.4,1.5,10.9,30.1,117,102,9.9,5.6,15.5,.225,.527,.286,.770
41,Charles Barkley *,1996-97,33,HOU,NBA,53,53,2009,23.0,.581,.526,12.9,27.7,20.7,20.6,1.8,0.9,14.7,23.2,117,100,5.7,3.7,9.4,.224,.484,.283,.694
42,Dirk Nowitzki,2000-01,22,DAL,NBA,82,82,3125,22.8,.601,.534,4.4,22.1,13.5,9.4,1.3,2.3,9.5,23.8,118,100,10.3,4.3,14.6,.224,.474,.387,.838
43,Grant Hill,1996-97,24,DET,NBA,80,80,3147,25.5,.556,.500,5.0,23.1,14.2,36.0,2.6,1.3,14.4,28.3,114,100,8.7,5.9,14.6,.223,.496,.303,.711
44,Kevin Love,2011-12,23,MIN,NBA,55,55,2145,25.4,.568,.497,11.6,26.4,19.0,10.0,1.1,0.9,9.2,28.8,117,104,7.6,2.3,10.0,.223,.448,.372,.824
45,Dirk Nowitzki,2007-08,29,DAL,NBA,77,77,2769,24.6,.585,.510,4.1,22.8,13.8,17.8,1.0,1.9,9.3,28.8,118,104,8.9,4.0,12.9,.223,.479,.359,.879
46,Dirk Nowitzki,2001-02,23,DAL,NBA,76,76,2891,24.1,.599,.532,4.7,24.0,14.5,10.8,1.5,1.9,8.9,25.5,120,104,10.2,3.1,13.4,.222,.477,.397,.853
47,Ryan Anderson,2011-12,23,ORL,NBA,61,61,1964,21.2,.589,.548,13.0,14.7,13.8,5.1,1.4,1.0,6.4,21.2,124,105,7.0,1.9,8.9,.219,.439,.393,.877
48,Bobby Jones,1976-77,25,DEN,NBA,82,,2419,21.1,.605,.570,7.5,20.8,14.3,15.6,3.3,3.4,,,,90,5.5,5.5,11.0,.219,.570,,.717
49,Rick Barry *,1966-67,22,SFW,NBA,78,,3175,24.2,.531,.451,,,,13.6,,,,,,,10.1,4.3,14.4,.218,.451,,.884
50,Bernard King,1983-84,27,NYK,NBA,77,76,2667,22.7,.619,.572,5.6,12.3,9.0,11.1,1.4,0.4,10.7,28.7,119,105,8.6,3.5,12.1,.218,.572,.000,.779
51,Bobby Jones,1980-81,29,PHI,NBA,81,,2046,20.1,.604,.539,8.2,14.6,11.6,15.4,2.2,2.0,14.1,20.8,118,99,5.4,3.9,9.2,.217,.539,.000,.813
52,Karl Malone *,2000-01,37,UTA,NBA,81,81,2895,24.7,.572,.499,5.0,23.3,14.3,24.1,1.7,1.7,12.9,30.0,112,100,9.1,4.0,13.1,.217,.498,.400,.793
53,Elton Brand,2001-02,22,LAC,NBA,80,80,3020,23.6,.586,.527,15.0,19.6,17.3,11.0,1.4,3.7,12.2,21.1,120,103,9.9,3.7,13.6,.216,.527,,.742
54,Charles Barkley *,1998-99,35,HOU,NBA,42,40,1526,23.1,.546,.482,13.7,25.1,19.8,22.1,1.5,0.6,13.9,22.2,115,100,4.8,2.0,6.8,.215,.478,.160,.719
55,Larry Bird *,1983-84,27,BOS,NBA,79,77,3028,24.2,.552,.497,7.0,22.3,14.9,26.2,2.3,1.3,12.1,26.7,115,101,7.9,5.6,13.6,.215,.492,.247,.888
56,Bailey Howell *,1968-69,32,BOS,NBA,78,,2527,19.4,.532,.487,,,,8.2,,,,,,,6.4,4.9,11.3,.215,.487,,.735
57,Charles Barkley *,1994-95,31,PHO,NBA,68,66,2382,25.2,.572,.518,9.8,26.8,18.2,18.9,2.3,1.4,9.9,27.5,119,105,7.4,3.3,10.6,.214,.486,.338,.748
58,Shawn Marion,2005-06,27,PHO,NBA,81,81,3263,23.6,.591,.560,8.7,23.6,16.3,6.8,2.5,2.9,7.7,22.3,118,100,8.6,5.9,14.6,.214,.525,.331,.809
